TS,HA,Error,
76.0,8.0,-3.1666649739145996,
76.0,7.0,-1.0192841687157568,
76.0,6.0,4.989709433133303,
76.0,5.0,1.7993812938929352,
76.0,4.0,-3.0571643731144924,
76.0,3.0,-2.6309259850587594,
76.0,2.0,2.201334350514582,
76.0,1.0,-2.699879369622341,
76.0,0.0,2.137980403983967,
77.0,10.0,-0.21545453025239425,
77.0,9.0,-0.8206952696251051,
77.0,8.0,1.5618044951555756,
77.0,7.0,-0.6016649739145983,
77.0,6.0,0.5347094331333118,
77.0,5.0,0.22511088410464097,
77.0,4.0,-0.013199554116859247,
77.0,3.0,-0.013199554116859247,
77.0,2.0,-0.013199554116859247,
77.0,1.0,-0.013199554116859247,
77.0,0.0,-0.013199554116859247,
78.0,10.0,0.031897927418395255,
78.0,9.0,-0.26365040903618464,
78.0,8.0,-1.7033983241754562,
78.0,7.0,-1.1843029940046712,
78.0,6.0,-0.1748891158953576,
78.0,5.0,-0.1748891158953576,
78.0,4.0,-0.1748891158953576,
78.0,3.0,-0.1748891158953576,
78.0,2.0,-0.1748891158953576,
78.0,1.0,-0.1748891158953576,
78.0,0.0,-0.1748891158953576,
79.0,10.0,-0.06794777195497304,
79.0,9.0,0.10692211452379397,
79.0,8.0,-1.7856187061070656,
79.0,7.0,-0.3119903708937457,
79.0,6.0,0.6192166262919088,
79.0,5.0,1.0834997203090673,
79.0,4.0,0.8086606717776235,
79.0,3.0,0.8086606717776235,
79.0,2.0,0.8086606717776235,
79.0,1.0,0.8086606717776235,
79.0,0.0,0.8086606717776235,
80.0,10.0,0.11448213932562368,
80.0,9.0,-1.6496846896401216,
80.0,8.0,0.5021538982337432,
80.0,7.0,-0.1813283846091025,
80.0,6.0,-0.1813283846091025,
80.0,5.0,0.4686716153908961,
80.0,4.0,-0.07968468964012132,
80.0,3.0,-0.07968468964012132,
80.0,2.0,-0.07968468964012132,
80.0,1.0,-0.07968468964012132,
80.0,0.0,-0.07968468964012132,
81.0,10.0,0.5087870323825143,
81.0,9.0,-0.18751583990840004,
81.0,8.0,-0.08817588993214542,
81.0,7.0,-0.08817588993214542,
81.0,6.0,-0.08817588993214542,
81.0,5.0,-0.08817588993214542,
81.0,4.0,-0.08817588993214542,
81.0,3.0,-0.08817588993214542,
81.0,2.0,-0.08817588993214542,
81.0,1.0,-0.08817588993214542,
81.0,0.0,-0.08817588993214542,
82.0,10.0,0.7387870323825112,
82.0,9.0,-0.11495692497900478,
82.0,8.0,-0.11495692497900478,
82.0,7.0,-0.11495692497900478,
82.0,6.0,-0.11495692497900478,
82.0,5.0,-0.11495692497900478,
82.0,4.0,-0.11495692497900478,
82.0,3.0,-0.11495692497900478,
82.0,2.0,-0.11495692497900478,
82.0,1.0,-0.11495692497900478,
82.0,0.0,-0.11495692497900478,
83.0,10.0,1.2335364935464632,
83.0,9.0,-0.027094203949665996,
83.0,8.0,-0.027094203949662443,
83.0,7.0,-0.027094203949662443,
83.0,6.0,-0.027094203949662443,
83.0,5.0,-0.027094203949662443,
83.0,4.0,-0.027094203949662443,
83.0,3.0,-0.027094203949662443,
83.0,2.0,-0.027094203949662443,
83.0,1.0,-0.027094203949662443,
83.0,0.0,-0.027094203949662443,
84.0,10.0,0.21930112861100426,
84.0,9.0,0.7350430750209966,
84.0,8.0,-0.007094203949659317,
84.0,7.0,-0.007094203949659317,
84.0,6.0,-0.007094203949659317,
84.0,5.0,-0.007094203949659317,
84.0,4.0,-0.007094203949659317,
84.0,3.0,-0.007094203949659317,
84.0,2.0,-0.007094203949659317,
84.0,1.0,-0.007094203949659317,
84.0,0.0,-0.007094203949659317,
85.0,10.0,0.12138800348384393,
85.0,9.0,0.5555378550794146,
85.0,8.0,-0.16650027969093273,
85.0,7.0,-0.16650027969093273,
85.0,6.0,-0.16650027969093273,
85.0,5.0,-0.16650027969093273,
85.0,4.0,-0.16650027969093273,
85.0,3.0,-0.16650027969093273,
85.0,2.0,-0.16650027969093273,
85.0,1.0,-0.16650027969093273,
85.0,0.0,-0.16650027969093273,
86.0,10.0,-4.584199937873734E-4,
86.0,9.0,-1.0356187061070656,
86.0,8.0,-0.16650027969093273,
86.0,7.0,-0.16650027969093273,
86.0,6.0,-0.16650027969093273,
86.0,5.0,-0.16650027969093273,
86.0,4.0,-0.16650027969093273,
86.0,3.0,-0.16650027969093273,
86.0,2.0,-0.16650027969093273,
86.0,1.0,-0.16650027969093273,
86.0,0.0,-0.16650027969093273,
87.0,10.0,-0.051161622878208135,
87.0,9.0,0.5129057960503367,
87.0,8.0,-0.199462144920588,
87.0,7.0,-0.199462144920588,
87.0,6.0,-0.199462144920588,
87.0,5.0,-0.199462144920588,
87.0,4.0,-0.199462144920588,
87.0,3.0,-0.199462144920588,
87.0,2.0,-0.199462144920588,
87.0,1.0,-0.199462144920588,
87.0,0.0,-0.199462144920588,
88.0,10.0,0.5987870323825106,
88.0,9.0,-0.16540518189813724,
88.0,8.0,-0.16540518189813724,
88.0,7.0,-0.16540518189813724,
88.0,6.0,-0.10439681879703144,
88.0,5.0,-0.10439681879703144,
88.0,4.0,-0.10439681879703144,
88.0,3.0,-0.10439681879703144,
88.0,2.0,-0.10439681879703144,
88.0,1.0,-0.10439681879703144,
88.0,0.0,-0.10439681879703144,
89.0,10.0,1.203787032382511,
89.0,9.0,-0.2753643588327357,
89.0,8.0,-0.27536435883273214,
89.0,7.0,-0.27536435883273214,
89.0,6.0,-0.27536435883273214,
89.0,5.0,-0.27536435883273214,
89.0,4.0,-0.27536435883273214,
89.0,3.0,-0.27536435883273214,
89.0,2.0,-0.27536435883273214,
89.0,1.0,-0.27536435883273214,
89.0,0.0,-0.27536435883273214,
90.0,10.0,-0.027899362498846614,
